Website,IP Address,CDN Server
ets.org,35.71.175.131,ad721c202b6d0363a.awsglobalaccelerator.com
indosatooredoo.com,114.7.94.149,114-7-94-149.resources.indosat.com
cosme.net,210.129.109.21,www.cosme.net
fpjs.io,18.238.192.121,server-18-238-192-121.sfo53.r.cloudfront.net
drogaraia.com.br,18.155.202.52,server-18-155-202-52.sfo53.r.cloudfront.net
diabetes.org,3.231.20.35,ec2-3-231-20-35.compute-1.amazonaws.com
dotloop.com,18.155.192.105,server-18-155-192-105.sfo53.r.cloudfront.net
vrtcal.com,52.8.164.103,ec2-52-8-164-103.us-west-1.compute.amazonaws.com
racingpost.com,18.155.192.5,server-18-155-192-5.sfo53.r.cloudfront.net
dns04.com,204.16.169.54,abuse-sinkhole.changeip.com
cdn-net.com,Error,Error
quip.com,35.82.154.235,ec2-35-82-154-235.us-west-2.compute.amazonaws.com
episerver.net,217.114.90.249,episerver.mobi
registry.in,3.108.160.173,ec2-3-108-160-173.ap-south-1.compute.amazonaws.com
novosti.rs,116.202.231.85,lb2.hosting6.cubes.rs
jorudan.co.jp,65.8.161.47,server-65-8-161-47.sfo53.r.cloudfront.net
pushlycdn.com,3.168.86.114,server-3-168-86-114.sfo5.r.cloudfront.net
espn.com.br,34.198.140.66,ec2-34-198-140-66.compute-1.amazonaws.com
guidestar.org,3.216.42.2,ec2-3-216-42-2.compute-1.amazonaws.com
zoznam.sk,213.81.185.100,rev-213-81-185-100.zoznam.sk
sii.cl,200.10.252.110,ns01.sii.cl
inria.fr,128.93.162.83,prod-inriafr-cms.inria.fr
usvisa-info.com,18.254.13.15,ec2-18-254-13-15.us-gov-east-1.compute.amazonaws.com
bunny.net,169.150.221.147,169-150-221-147.bunnyinfra.net
sparkpost.com,13.227.74.62,server-13-227-74-62.sfo20.r.cloudfront.net
geforce.com,34.194.97.138,ec2-34-194-97-138.compute-1.amazonaws.com
ad-stir.com,35.78.46.138,ec2-35-78-46-138.ap-northeast-1.compute.amazonaws.com
gotoassist.com,216.219.112.176,www.gotoassist.com
cafef.vn,14.225.199.137,static.vnpt.vn
bhaskar.com,13.127.220.107,ec2-13-127-220-107.ap-south-1.compute.amazonaws.com
quay.io,52.6.80.86,ec2-52-6-80-86.compute-1.amazonaws.com
destentor.nl,23.216.149.136,a23-216-149-136.deploy.static.akamaitechnologies.com
wyze.com,23.227.38.33,checkout.shopify.com
cpsc.gov,23.202.192.145,a23-202-192-145.deploy.static.akamaitechnologies.com
pensador.com,51.222.152.24,ca.s.7gra.us
kenh14.vn,123.30.151.82,static.vnpt.vn
my-best.com,3.168.86.80,server-3-168-86-80.sfo5.r.cloudfront.net
gaana.com,23.59.196.70,a23-59-196-70.deploy.static.akamaitechnologies.com
goodoo.ru,89.108.73.130,d53363.azlk.regrucolo.ru
fantacalcio.it,13.35.121.123,server-13-35-121-123.sfo5.r.cloudfront.net
firstpost.com,23.37.18.29,a23-37-18-29.deploy.static.akamaitechnologies.com
zeebiz.com,54.254.85.185,ec2-54-254-85-185.ap-southeast-1.compute.amazonaws.com
hawaii.gov,162.221.244.172,businessregistrations.com
bergfex.at,62.99.159.50,62-99-159-50.static.upcbusiness.at
footmercato.net,Error,Error
markt.de,62.116.173.122,portal.markt.de
vwgroup.com,213.155.69.129,vw-mms.de
dailyhunt.in,34.49.48.218,218.48.49.34.bc.googleusercontent.com
curalate.com,34.204.85.89,ec2-34-204-85-89.compute-1.amazonaws.com
itatiaia.com.br,3.168.86.30,server-3-168-86-30.sfo5.r.cloudfront.net
alaska.gov,158.145.65.37,webbase.f.alaska.gov
cmjornal.pt,195.23.36.47,195-23-36-47.static.net.novis.pt
axs.com,52.203.21.20,ec2-52-203-21-20.compute-1.amazonaws.com
nownews.com,107.167.188.74,74.188.167.107.bc.googleusercontent.com
digi24.ro,81.196.8.182,dr43.bucuresti.rdsnet.ro
businessinsider.com.pl,18.239.199.118,server-18-239-199-118.sfo53.r.cloudfront.net
tabnak.ir,94.182.146.186,mail.tabnak.ir
peers.tv,85.112.117.231,inetra.ihome.ru
httpwg.org,185.199.108.153,cdn-185-199-108-153.github.com
yieldlab.net,85.114.136.55,lb.yieldlab.net
confluent.cloud,99.83.206.158,a707b2991aa5d7b24.awsglobalaccelerator.com
giallozafferano.it,34.246.149.235,ec2-34-246-149-235.eu-west-1.compute.amazonaws.com
lystit.com,52.211.2.119,ec2-52-211-2-119.eu-west-1.compute.amazonaws.com
eaton.com,192.104.67.65,test1.bline.com
tubev.sex,185.213.89.230,customer.hostiserver.com
brother.com,13.248.151.157,a640ff27a2815c574.awsglobalaccelerator.com
substackcdn.com,18.155.202.104,server-18-155-202-104.sfo53.r.cloudfront.net
decolar.com,142.202.129.22,142-202-129-22-static.despegar.net
webmotors.com.br,44.196.28.253,ec2-44-196-28-253.compute-1.amazonaws.com
adelaide.edu.au,129.127.149.1,online-media.adelaide.edu.au
my-force-user-content.com,34.211.108.46,ec2-34-211-108-46.us-west-2.compute.amazonaws.com
bitmen.ru,185.173.177.57,odoo.galaxydata.ru
homes.co.jp,13.115.178.75,ec2-13-115-178-75.ap-northeast-1.compute.amazonaws.com
xnxxcom.xyz,109.206.174.142,109.206.174.142.serverel.net
telenet.be,195.130.131.40,web-apps-vip.prd.telenet-ops.be
banco.bradesco,23.216.149.134,a23-216-149-134.deploy.static.akamaitechnologies.com
findmykids.org,94.130.205.216,static.216.205.130.94.clients.your-server.de
3hentai.net,5.188.231.24,3h-website-vps-us-west-1.local
irancell.ir,92.42.50.130,vista.irancell.ir
mercadolibre.com.ve,15.197.170.90,a35f64fceb718ad27.awsglobalaccelerator.com
ukrainealarm.com,23.236.62.147,147.62.236.23.bc.googleusercontent.com
beritasatu.com,18.173.121.36,server-18-173-121-36.sfo53.r.cloudfront.net
sg.fr,15.188.200.112,ec2-15-188-200-112.eu-west-3.compute.amazonaws.com
appcues.com,99.83.190.102,aacb0a264e514dd48.awsglobalaccelerator.com
komiku.id,185.178.208.188,ddos-guard.net
fnn.jp,18.155.202.9,server-18-155-202-9.sfo53.r.cloudfront.net
financialpost.com,34.117.147.204,204.147.117.34.bc.googleusercontent.com
dyson.com,52.59.125.242,ec2-52-59-125-242.eu-central-1.compute.amazonaws.com
divvy.co,100.20.121.48,ec2-100-20-121-48.us-west-2.compute.amazonaws.com
enjoei.com.br,99.84.238.184,server-99-84-238-184.sfo5.r.cloudfront.net
president.jp,202.238.151.28,28.151.238.202.rev.ismedia.jp
oikotie.fi,18.155.192.105,server-18-155-192-105.sfo53.r.cloudfront.net
paheal.net,173.236.243.238,apache2-vat.iad1-shared-b8-06.dreamhost.com
acgnxtracker.com,209.141.38.71,parking.namesilo.com
affec.tv,216.70.123.73,ip-216-70-123-73.ip.secureserver.net
islamweb.net,173.236.55.174,fw1.CHG1.islamweb.net
filmstarts.de,185.129.44.23,vip-ac-lbfronta-wan2.wbd.tech
mandrillapp.com,76.223.125.47,a2243e67b0c12f62f.awsglobalaccelerator.com
egihosting.com,72.13.81.246,sam-246-80s.1.fm
vfsglobal.com,3.33.251.168,aec037177372cc6cd.awsglobalaccelerator.com
namefind.com,148.72.51.157,157.51.72.148.host.secureserver.net
autoscout24.it,18.155.202.49,server-18-155-202-49.sfo53.r.cloudfront.net
sojern.com,75.2.70.75,aacb0a264e514dd48.awsglobalaccelerator.com
yandex.eu,5.255.255.77,yandex.ru
accompany.com,52.34.53.157,ec2-52-34-53-157.us-west-2.compute.amazonaws.com
peakgames.net,54.152.242.18,ec2-54-152-242-18.compute-1.amazonaws.com
goldbet.it,92.42.81.66,92-42-81-66.ip362.fastwebnet.it
musicdel.ir,91.236.168.167,mail.musicdel.ir
boulanger.com,195.64.164.222,basicplus03.safebrands.com
plausible.io,169.150.221.147,169-150-221-147.bunnyinfra.net
playwire.com,13.248.160.137,aa089eb6179d1ae2b.awsglobalaccelerator.com
delgarm.com,185.120.222.246,hosted-by.hostdl.com.asiatech.ir
audiomack.com,18.155.192.23,server-18-155-192-23.sfo53.r.cloudfront.net
sonyentertainmentnetwork.com,216.146.46.11,redirector2.dynect.net
assertcom.de,85.10.195.252,static.85-10-195-252.clients.your-server.de
xxxvideo.best,62.122.173.27,62.122.173.27.serverel.net
tcd.ie,3.33.249.246,afef5696a78b683ae.awsglobalaccelerator.com
survata.com,3.168.86.20,server-3-168-86-20.sfo5.r.cloudfront.net
widen.net,18.155.192.34,server-18-155-192-34.sfo53.r.cloudfront.net
temple.edu,155.247.166.60,rtwiseowls.temple.edu
mobile01.com,34.36.92.153,153.92.36.34.bc.googleusercontent.com
kaufland.de,34.149.249.52,52.249.149.34.bc.googleusercontent.com
hku.hk,147.8.2.58,www.hku.hk
eleadcrm.com,159.117.215.129,fdcrmpro.com
fussball.de,46.163.95.211,n46-163-95-211.cnet.psmanaged.com
eurosport.fr,76.223.77.166,a259b4af607653eb3.awsglobalaccelerator.com
storm.mg,54.65.246.243,ec2-54-65-246-243.ap-northeast-1.compute.amazonaws.com
yandexmetrica.com,127.0.0.1,localhost
alaskaair.com,159.49.253.16,www.bc.alaskaair.com
abola.pt,176.9.67.69,lb.abola.pt
stamped.io,44.226.145.34,ec2-44-226-145-34.us-west-2.compute.amazonaws.com
ilrestodelcarlino.it,54.77.55.198,ec2-54-77-55-198.eu-west-1.compute.amazonaws.com
madeiramadeira.com.br,18.229.81.159,ec2-18-229-81-159.sa-east-1.compute.amazonaws.com
upmusics.com,88.198.87.74,static.88.198.87.74.clients.your-server.de
geocomply.com,34.207.27.34,ec2-34-207-27-34.compute-1.amazonaws.com
luticlip.com,178.32.126.117,ip117.ip-178-32-126.eu
mywellness.com,52.30.53.221,ec2-52-30-53-221.eu-west-1.compute.amazonaws.com
chess-results.com,136.243.58.109,static.109.58.243.136.clients.your-server.de
starfieldtech.com,208.109.192.68,68.192.109.208.host.secureserver.net
signalfx.com,35.153.82.195,ec2-35-153-82-195.compute-1.amazonaws.com
usu.edu,129.123.54.211,web35.it.usu.edu
noticiasaominuto.com,185.31.158.234,web1.noticiasaominuto.com
audrte.com,184.168.221.45,45.221.168.184.host.secureserver.net
vk-portal.net,87.240.129.191,srv191-129-240-87.vk.com
sanspo.com,3.114.253.90,ec2-3-114-253-90.ap-northeast-1.compute.amazonaws.com
totalav.com,34.111.47.92,92.47.111.34.bc.googleusercontent.com
uem.mz,196.3.96.206,webhost.ciuem.mz
auchan.fr,35.205.78.162,162.78.205.35.bc.googleusercontent.com
rmf24.pl,217.74.65.23,star.interia.pl
chick-fil-a.com,75.2.20.97,aa5b421617c960bb0.awsglobalaccelerator.com
mathrubhumi.com,13.232.249.206,ec2-13-232-249-206.ap-south-1.compute.amazonaws.com
uu.se,185.195.92.131,anycast.baffinbaynetworks.com
google.dj,142.251.214.131,sfo03s32-in-f3.1e100.net
provenexpert.com,34.102.149.160,160.149.102.34.bc.googleusercontent.com
dynu.com,162.216.242.29,www.dynu.com
embedly.com,52.44.64.165,ec2-52-44-64-165.compute-1.amazonaws.com
record.pt,195.23.36.47,195-23-36-47.static.net.novis.pt
rusvideos.cc,212.162.152.11,4769541.ds-b.had.pm
iftnet.com.br,186.237.131.174,panel.iftnet.com.br
p-bandai.jp,23.216.149.144,a23-216-149-144.deploy.static.akamaitechnologies.com
cc.com,54.68.182.72,ec2-54-68-182-72.us-west-2.compute.amazonaws.com
megapath.com,69.50.99.209,69-50-99-209.pingtone.net
slack-imgs.com,99.84.238.172,server-99-84-238-172.sfo5.r.cloudfront.net
yottaa.net,23.23.192.108,ec2-23-23-192-108.compute-1.amazonaws.com
gala.fr,52.31.223.244,ec2-52-31-223-244.eu-west-1.compute.amazonaws.com
eldebate.com,13.227.74.78,server-13-227-74-78.sfo20.r.cloudfront.net
kb4compliance.com,13.227.74.63,server-13-227-74-63.sfo20.r.cloudfront.net
looti.org,178.32.126.109,ip109.ip-178-32-126.eu
nishinippon.co.jp,18.238.192.77,server-18-238-192-77.sfo53.r.cloudfront.net
nature.org,52.35.49.46,ec2-52-35-49-46.us-west-2.compute.amazonaws.com
caracoltv.com,34.218.82.20,ec2-34-218-82-20.us-west-2.compute.amazonaws.com
hclips.com,91.227.144.58,91.227.144.58.serverel.net
magicbricks.com,23.216.149.206,a23-216-149-206.deploy.static.akamaitechnologies.com
shb-sync.com,15.197.148.33,a2aa9ff50de748dbe.awsglobalaccelerator.com
cardekho.com,13.126.129.105,ec2-13-126-129-105.ap-south-1.compute.amazonaws.com
vaidebet.com,99.84.238.183,server-99-84-238-183.sfo5.r.cloudfront.net
idaho.gov,164.165.66.150,reboundtorecovery.idaho.gov
olx.com.pk,18.239.199.50,server-18-239-199-50.sfo53.r.cloudfront.net
filedownload-csw-lenovo.com,99.84.238.157,server-99-84-238-157.sfo5.r.cloudfront.net
bangkokpost.com,103.253.133.80,cdn-anycast.byteark.com
topky.sk,213.81.185.100,rev-213-81-185-100.zoznam.sk
aepd.es,23.212.62.200,a23-212-62-200.deploy.static.akamaitechnologies.com
reason.com,75.2.24.81,ac539f5ac2983a882.awsglobalaccelerator.com
goodsync.com,216.66.39.198,www.goodsync.com
u.gg,3.137.76.118,ec2-3-137-76-118.us-east-2.compute.amazonaws.com
liberoquotidiano.it,63.34.42.57,ec2-63-34-42-57.eu-west-1.compute.amazonaws.com
partner.co.il,192.118.8.10,xn--4dbei8bzb.xn--9dbq2a
bankbazaar.com,104.100.85.69,a104-100-85-69.deploy.static.akamaitechnologies.com
purepeople.com,185.114.5.224,vip-sol-sites-lbfront-wan2.wbd.tech
forbesjapan.com,99.84.238.132,server-99-84-238-132.sfo5.r.cloudfront.net
ontario.ca,54.208.81.96,ec2-54-208-81-96.compute-1.amazonaws.com
vewd.com,34.240.248.244,ec2-34-240-248-244.eu-west-1.compute.amazonaws.com
adda247.com,13.227.74.18,server-13-227-74-18.sfo20.r.cloudfront.net
cas.sk,213.81.185.100,rev-213-81-185-100.zoznam.sk
ku.dk,130.226.237.173,cmslb.adm.ku.dk
jofogas.hu,194.33.69.112,www112.jofogas.hu
tver.jp,18.173.121.60,server-18-173-121-60.sfo53.r.cloudfront.net
gay0day.com,178.33.47.25,ip25.ip-178-33-47.eu
zalando.nl,18.173.121.55,server-18-173-121-55.sfo53.r.cloudfront.net
esic.in,115.113.201.36,115.113.201.36.static-hyderabad.vsnl.net.in
rtbsystem.com,75.2.70.75,aacb0a264e514dd48.awsglobalaccelerator.com
alodokter.com,23.216.149.140,a23-216-149-140.deploy.static.akamaitechnologies.com
ambitionbox.com,96.16.55.22,a96-16-55-22.deploy.static.akamaitechnologies.com
mdhv.io,35.201.79.120,120.79.201.35.bc.googleusercontent.com
lacentrale.fr,18.155.192.42,server-18-155-192-42.sfo53.r.cloudfront.net
hbomax.com,52.206.133.146,ec2-52-206-133-146.compute-1.amazonaws.com
airbnb.co.uk,54.243.237.216,ec2-54-243-237-216.compute-1.amazonaws.com
unotv.com,104.86.89.151,a104-86-89-151.deploy.static.akamaitechnologies.com
post.ir,91.207.138.45,karaj.post.ir
microchip.com,104.89.228.87,a104-89-228-87.deploy.static.akamaitechnologies.com
labanquepostale.fr,185.16.252.161,www.labanquepostale.fr
alhurra.com,23.38.227.33,a23-38-227-33.deploy.static.akamaitechnologies.com
suruga-ya.jp,46.51.247.29,ec2-46-51-247-29.ap-northeast-1.compute.amazonaws.com
jagex.com,91.235.140.148,nginx.web.any.jagex.com
helpscout.net,18.173.121.115,server-18-173-121-115.sfo53.r.cloudfront.net
voici.fr,52.31.223.244,ec2-52-31-223-244.eu-west-1.compute.amazonaws.com
mcdonalds.co.jp,99.83.245.93,a59d2d8f26ffbbf82.awsglobalaccelerator.com
ojrq.net,Error,Error
mykronos.com,35.203.125.236,koss02-rly01.mykronos.com
gramedia.com,52.220.8.66,ec2-52-220-8-66.ap-southeast-1.compute.amazonaws.com
w.org,198.143.164.252,wordpress.org
blogspot.in,142.251.46.169,nuq04s44-in-f9.1e100.net
reflected.net,66.254.114.52,reflectededge.reflected.net
lucid.app,23.216.149.146,a23-216-149-146.deploy.static.akamaitechnologies.com
cuisineaz.com,89.248.208.228,czproxy34.odiso.net
lachainemeteo.com,81.92.80.55,saspresence.perf1.com
ilgazzettino.it,34.149.236.87,87.236.149.34.bc.googleusercontent.com
nmas.com.mx,35.190.163.157,157.163.190.35.bc.googleusercontent.com
nexage.com,13.248.158.7,a7de0457831fd11f7.awsglobalaccelerator.com
huawei.ru,159.138.201.206,ecs-159-138-201-206.compute.hwclouds-dns.com
ou.edu,156.110.247.18,www.thousandsstrong.ou.edu
nab.com.au,13.54.206.94,ec2-13-54-206-94.ap-southeast-2.compute.amazonaws.com
maybank2u.com.my,69.192.139.102,a69-192-139-102.deploy.static.akamaitechnologies.com
mendeley.com,99.84.238.212,server-99-84-238-212.sfo5.r.cloudfront.net
freee.co.jp,99.84.238.157,server-99-84-238-157.sfo5.r.cloudfront.net
bayer.com,75.2.28.136,a2466701e7639ebf3.awsglobalaccelerator.com
zippia.com,35.230.10.20,20.10.230.35.bc.googleusercontent.com
israelhayom.co.il,23.205.106.183,a23-205-106-183.deploy.static.akamaitechnologies.com
telcel.com,201.161.100.166,cust-201-161-100-166.triara.com
mirostatic.com,18.239.199.72,server-18-239-199-72.sfo53.r.cloudfront.net
nld.com.vn,123.30.151.98,static.vnpt.vn
inmarketexchange.com,54.162.130.132,ec2-54-162-130-132.compute-1.amazonaws.com
polsatnews.pl,37.247.239.156,grupapolsat.pl
lioden.com,15.204.85.101,ns1020507.ip-15-204-85.us
khaleejtimes.com,107.154.76.234,107.154.76.234.ip.incapdns.net
idokep.hu,217.144.50.66,ik1.deninet.hu
sporx.com,35.210.142.220,220.142.210.35.bc.googleusercontent.com
maersk.com,23.67.33.30,a23-67-33-30.deploy.static.akamaitechnologies.com
ridibooks.com,18.155.202.85,server-18-155-202-85.sfo53.r.cloudfront.net
99acres.com,96.16.55.41,a96-16-55-41.deploy.static.akamaitechnologies.com
webgo.de,45.153.59.196,website.webgo.de
clickcease.com,3.168.86.31,server-3-168-86-31.sfo5.r.cloudfront.net
boots.com,192.230.66.56,192.230.66.56.ip.incapdns.net
diariouno.com.ar,52.52.246.213,ec2-52-52-246-213.us-west-1.compute.amazonaws.com
chanel.com,23.216.149.149,a23-216-149-149.deploy.static.akamaitechnologies.com
fararu.com,194.41.49.69,mail.fararu.com
nic.de,81.91.170.12,www.denic.de
ilgiorno.it,54.77.55.198,ec2-54-77-55-198.eu-west-1.compute.amazonaws.com
indianrail.gov.in,203.176.113.78,www.indianrail.gov.in
gov.uz,91.212.89.224,fe1.gov.uz
nobroker.in,34.98.82.31,31.82.98.34.bc.googleusercontent.com
relay.school,54.201.85.26,ec2-54-201-85-26.us-west-2.compute.amazonaws.com
lpsg.com,66.254.114.59,reflectededge.reflected.net
blogspot.ru,142.250.189.169,sfo03s24-in-f9.1e100.net
eroprofile.com,208.74.148.195,steel.hosthead.com
authorizedvault.com,35.201.79.70,70.79.201.35.bc.googleusercontent.com
mtb.com,18.173.121.60,server-18-173-121-60.sfo53.r.cloudfront.net
worldatlas.com,3.220.151.180,ec2-3-220-151-180.compute-1.amazonaws.com
plo.vn,Error,Error
cutout.pro,34.223.252.197,ec2-34-223-252-197.us-west-2.compute.amazonaws.com
ushmm.org,50.144.202.30,venus.ushmm.org
pornkai.com,34.205.165.244,ec2-34-205-165-244.compute-1.amazonaws.com
my-personaltrainer.it,34.246.149.235,ec2-34-246-149-235.eu-west-1.compute.amazonaws.com
charter.net,75.2.77.94,a315d9e4413bfe1cb.awsglobalaccelerator.com
supportview.com,72.167.183.84,84.183.167.72.host.secureserver.net
impression.link,18.173.121.69,server-18-173-121-69.sfo53.r.cloudfront.net
cloudskillsboost.google,35.244.165.252,252.165.244.35.bc.googleusercontent.com
cnbcfm.com,144.121.138.38,144.121.138.38.lightower.net
google.com.sb,142.251.32.36,sfo03s26-in-f4.1e100.net
namnak.com,79.127.127.39,hosted-by.hostdl.com.asiatech.ir
kriesi.at,85.13.136.225,dd16312.kasserver.com
driftt.com,3.168.86.71,server-3-168-86-71.sfo5.r.cloudfront.net
grainger.com,23.59.193.250,a23-59-193-250.deploy.static.akamaitechnologies.com
ucar.edu,128.117.225.32,redirect.lweb.ucar.edu
zalando.pl,18.173.121.55,server-18-173-121-55.sfo53.r.cloudfront.net
nrw.de,93.184.133.133,www.nrw.de
vidu.studio,52.77.8.99,ec2-52-77-8-99.ap-southeast-1.compute.amazonaws.com
squarecdn.com,76.223.91.57,ad42d0847b05b89b1.awsglobalaccelerator.com
gawker.com,75.2.60.5,acd89244c803f7181.awsglobalaccelerator.com
googl.com,142.250.191.36,nuq04s42-in-f4.1e100.net
basf.com,13.248.131.227,aa3d3abf1647a7aef.awsglobalaccelerator.com
autotrader.co.za,80.88.11.43,www.property24.com
ixigo.com,3.7.122.7,ec2-3-7-122-7.ap-south-1.compute.amazonaws.com
soha.vn,123.30.151.92,static.vnpt.vn
haproxy.org,51.15.8.218,flx04.formilux.org
floors.dev,35.227.238.208,208.238.227.35.bc.googleusercontent.com
mtvuutiset.fi,178.217.129.238,redir.soft.ware.fi
inkscape.org,140.211.9.79,inkscape1.osuosl.org
ticktick.com,52.9.110.120,ec2-52-9-110-120.us-west-1.compute.amazonaws.com
missena.io,18.244.214.121,server-18-244-214-121.sfo53.r.cloudfront.net
panda.org,3.126.201.134,ec2-3-126-201-134.eu-central-1.compute.amazonaws.com
cardsmobile.ru,89.113.17.98,techradar.koshelek.app
msg-csw-lenovo.com,3.168.86.119,server-3-168-86-119.sfo5.r.cloudfront.net
pozdravok.com,188.40.16.210,static.210.16.40.188.clients.your-server.de
gotostage.com,13.35.121.69,server-13-35-121-69.sfo5.r.cloudfront.net
getty.edu,153.10.241.9,alma.getty.edu
beforward.jp,54.65.219.188,ec2-54-65-219-188.ap-northeast-1.compute.amazonaws.com
tabnine.com,18.173.121.81,server-18-173-121-81.sfo53.r.cloudfront.net
runescape.com,91.235.140.148,nginx.web.any.jagex.com
osf.io,35.190.84.173,173.84.190.35.bc.googleusercontent.com
cinepolis.com,52.202.131.144,ec2-52-202-131-144.compute-1.amazonaws.com
kqed.org,54.153.11.18,ec2-54-153-11-18.us-west-1.compute.amazonaws.com
rshb.ru,194.190.12.47,www.rshb.ru
trimble.com,3.33.186.135,afa7f374f51cc8991.awsglobalaccelerator.com
haraj.com.sa,108.128.214.151,ec2-108-128-214-151.eu-west-1.compute.amazonaws.com
nextcloud.com,85.10.195.17,static.85-10-195-17.clients.your-server.de
wetransfer.net,46.137.88.155,ec2-46-137-88-155.eu-west-1.compute.amazonaws.com
mindbodygreen.com,18.244.214.31,server-18-244-214-31.sfo53.r.cloudfront.net
skai.gr,136.243.110.118,srv3-vrn.skai.gr
monotaro.com,18.238.192.120,server-18-238-192-120.sfo53.r.cloudfront.net
fdj.fr,194.4.208.20,*.euromillions-mymillion.fr
sltrib.com,76.223.6.18,a50385081cc7b0631.awsglobalaccelerator.com
shonenjumpplus.com,18.180.21.77,ec2-18-180-21-77.ap-northeast-1.compute.amazonaws.com
google.st,142.250.191.35,nuq04s42-in-f3.1e100.net
myherbalife.com,23.38.232.9,a23-38-232-9.deploy.static.akamaitechnologies.com
energystar.gov,204.47.252.17,beta.energystar.gov
zalando.fr,18.173.121.99,server-18-173-121-99.sfo53.r.cloudfront.net
geogebra.org,3.168.86.10,server-3-168-86-10.sfo5.r.cloudfront.net
strikingly.com,54.219.112.130,ec2-54-219-112-130.us-west-1.compute.amazonaws.com
locum.ru,193.106.93.111,mail.locum.ru
lidl.es,80.90.16.1,ip-80-90-16-1.ax5z.com
saksfifthavenue.com,23.212.248.196,a23-212-248-196.deploy.static.akamaitechnologies.com
digitaleast.mobi,34.90.203.165,165.203.90.34.bc.googleusercontent.com
starwars.com,23.46.216.202,a23-46-216-202.deploy.static.akamaitechnologies.com
videocelebs.net,37.1.216.12,mail-12.gsmail.org
ifttt.com,99.84.238.110,server-99-84-238-110.sfo5.r.cloudfront.net
bonprix.de,195.50.177.200,www.bonprix.de
mandmdirect.com,23.38.226.135,a23-38-226-135.deploy.static.akamaitechnologies.com
flashback.org,212.85.75.180,h-212-85-75-180.NA.cust.bahnhof.se
wn.com,195.149.84.101,wnstatic2.wn.com
bola.com,35.190.21.225,225.21.190.35.bc.googleusercontent.com
nitori-net.jp,75.2.78.41,af9c8bb98dfa95b25.awsglobalaccelerator.com
booklive.jp,52.195.93.142,ec2-52-195-93-142.ap-northeast-1.compute.amazonaws.com
site123.me,54.76.177.85,ec2-54-76-177-85.eu-west-1.compute.amazonaws.com
canalrcn.com,108.138.246.87,server-108-138-246-87.sfo5.r.cloudfront.net
jiomart.com,34.149.34.77,77.34.149.34.bc.googleusercontent.com
dinamalar.com,172.232.97.61,172-232-97-61.ip.linodeusercontent.com
kurashiru.com,54.178.169.130,ec2-54-178-169-130.ap-northeast-1.compute.amazonaws.com
licindia.in,64.185.181.238,pc-b.bitgravity.com
relevo.com,34.149.5.255,255.5.149.34.bc.googleusercontent.com
trovaprezzi.it,194.185.77.195,send303.mrsend.it
foxit.com,3.232.77.71,ec2-3-232-77-71.compute-1.amazonaws.com
cashify.in,13.35.121.126,server-13-35-121-126.sfo5.r.cloudfront.net
maze.co,18.244.214.123,server-18-244-214-123.sfo53.r.cloudfront.net
dellsupportcenter.com,1.1.1.1,one.one.one.one
codashop.com,18.140.157.135,ec2-18-140-157-135.ap-southeast-1.compute.amazonaws.com
zalando.it,18.173.121.99,server-18-173-121-99.sfo53.r.cloudfront.net
servicewebly.com,65.8.161.34,server-65-8-161-34.sfo53.r.cloudfront.net
ncl.ac.uk,128.240.216.85,a10-vip-newrd.ncl.ac.uk
sezzle.com,18.173.121.13,server-18-173-121-13.sfo53.r.cloudfront.net
leggo.it,34.149.236.87,87.236.149.34.bc.googleusercontent.com
petsmart.com,204.74.99.100,crs.ultradns.net
narrativ.com,100.28.199.137,ec2-100-28-199-137.compute-1.amazonaws.com
doctoralia.com.br,3.168.86.60,server-3-168-86-60.sfo5.r.cloudfront.net
8ballpool.com,65.8.161.42,server-65-8-161-42.sfo53.r.cloudfront.net
bolasport.com,52.76.119.94,ec2-52-76-119-94.ap-southeast-1.compute.amazonaws.com
hentaiheroes.com,94.75.250.120,vip1-ams.srv.aur.be
alo.rs,157.90.129.141,lb1.hosting12.cubes.rs
khelo24bet.com,3.124.67.144,ec2-3-124-67-144.eu-central-1.compute.amazonaws.com
feverup.com,99.84.238.130,server-99-84-238-130.sfo5.r.cloudfront.net
iperceptions.com,34.192.115.71,ec2-34-192-115-71.compute-1.amazonaws.com
doe.gov,205.254.131.65,redirect-test.energy.gov
choicehotels.com,23.216.149.139,a23-216-149-139.deploy.static.akamaitechnologies.com
veikkaus.fi,99.83.242.243,a8ec82b91231e0d49.awsglobalaccelerator.com
zee5.com,3.6.97.109,ec2-3-6-97-109.ap-south-1.compute.amazonaws.com
squirt.org,158.106.84.48,dev1.static.squirt.org
gohugo.io,50.18.142.31,ec2-50-18-142-31.us-west-1.compute.amazonaws.com
aminoapps.com,44.231.155.226,ec2-44-231-155-226.us-west-2.compute.amazonaws.com
blogtalkradio.com,34.234.32.66,ec2-34-234-32-66.compute-1.amazonaws.com
mixnews.lv,144.76.97.171,005.dl.sm.ua
barchart.com,18.173.121.83,server-18-173-121-83.sfo53.r.cloudfront.net
magazinevoce.com.br,3.168.86.66,server-3-168-86-66.sfo5.r.cloudfront.net
alberta.ca,142.229.226.127,alberta.ca
ahagamecenter.com,18.244.214.78,server-18-244-214-78.sfo53.r.cloudfront.net
kemdikbud.go.id,118.98.227.101,227.101.cpt.kemdikbud.go.id
xtracloud.cn,161.189.173.187,ec2-161-189-173-187.cn-northwest-1.compute.amazonaws.com.cn
